IP,requests,downloads,downloadsPerRequests
3288,7817,14,0.0017909684022003327
3289,1479,2,0.001352265043948614
3290,315,1,0.0031746031746031746
3294,1904,2,0.0010504201680672268
3300,394,0,0.0
3307,5267,9,0.0017087526105942661
3313,8446,16,0.001894387875917594
3314,1631,3,0.0018393623543838135
3317,754,3,0.003978779840848806
3325,2380,2,0.0008403361344537816
3332,5041,9,0.0017853600476096013
3335,62,0,0.0
3338,996,1,0.001004016064257028
3339,8360,14,0.0016746411483253589
3341,140,0,0.0
3346,2253,3,0.0013315579227696406
3350,591,1,0.001692047377326565
3355,4843,7,0.0014453850918851952
3359,917,0,0.0
3363,8546,11,0.0012871518839223028
3365,311,1,0.003215434083601286
3372,533,1,0.001876172607879925
3376,2223,3,0.001349527665317139
3382,4633,3,0.0006475285991797971
3399,696,3,0.004310344827586207
3403,2230,3,0.0013452914798206279
3406,523,1,0.0019120458891013384
3408,635,2,0.0031496062992125984
3410,5116,10,0.001954652071931196
3425,608,0,0.0
3432,1757,1,0.0005691519635742744
3435,682,2,0.002932551319648094
3436,69,1,0.014492753623188406
3437,4969,7,0.001408734151740793
3441,181,0,0.0
3442,302,2,0.006622516556291391
3449,184,1,0.005434782608695652
3452,881,2,0.0022701475595913734
3454,2608,5,0.0019171779141104294
3457,1883,3,0.0015932023366967605
3461,5653,4,0.0007075888908544136
3467,83,0,0.0
3470,134,0,0.0
3471,977,0,0.0
3472,2495,5,0.002004008016032064
3479,1934,3,0.0015511892450879006
3480,105,1,0.009523809523809525
3481,620,1,0.0016129032258064516
3482,567,1,0.001763668430335097
3488,4396,5,0.0011373976342129207
3498,391,0,0.0
3499,411,1,0.0024330900243309003
3502,1213,1,0.0008244023083264633
3505,2254,3,0.0013309671694764862
3511,2082,5,0.0024015369836695487
3513,2103,1,0.00047551117451260106
3520,5066,9,0.0017765495459928938
3530,419,1,0.002386634844868735
3531,247,0,0.0
3533,146,0,0.0
3542,745,0,0.0
3550,811,1,0.0012330456226880395
3553,3329,5,0.0015019525382997897
3559,2565,5,0.001949317738791423
3564,2029,2,0.0009857072449482504
3571,1,1,1.0
3576,3164,3,0.0009481668773704172
3582,2746,4,0.0014566642388929353
3589,320,2,0.00625
3591,2352,1,0.00042517006802721087
3594,4133,7,0.0016936849745947254
3605,125,1,0.008
3611,2375,2,0.0008421052631578948
3615,345,1,0.002898550724637681
3618,2268,2,0.0008818342151675485
3620,83,0,0.0
3627,72,0,0.0
3634,2198,4,0.0018198362147406734
3639,479,1,0.0020876826722338203
3641,1767,4,0.0022637238256932655
3649,560,0,0.0
3653,970,2,0.002061855670103093
3661,1114,3,0.0026929982046678637
3664,1943,2,0.001029336078229542
3674,879,2,0.0022753128555176336
3682,688,1,0.0014534883720930232
3688,1047,0,0.0
3691,85,0,0.0
3692,400,0,0.0
3698,3246,4,0.0012322858903265558
3712,105,1,0.009523809523809525
3715,1006,1,0.0009940357852882703
3719,615,1,0.0016260162601626016
3720,17,2,0.11764705882352941
3723,1047,0,0.0
3727,215,1,0.004651162790697674
3730,850,1,0.001176470588235294
3737,2246,4,0.0017809439002671415
3742,17,0,0.0
3743,3017,1,0.00033145508783559825
3744,3214,4,0.0012445550715619166
3745,1079,1,0.0009267840593141798
3749,296,0,0.0
3756,366,1,0.00273224043715847
3757,148,0,0.0
3763,2142,4,0.0018674136321195146
3766,662,0,0.0
3774,2172,3,0.0013812154696132596
3782,2929,1,0.0003414134516899966
3784,697,2,0.0028694404591104736
3786,257,0,0.0
3787,803,0,0.0
3788,997,1,0.0010030090270812437
3794,560,1,0.0017857142857142857
3795,2231,8,0.003585835948005379
3796,4,3,0.75
3797,481,0,0.0
3804,2837,6,0.0021149101163200562
3808,2175,2,0.0009195402298850574
3811,1347,0,0.0
3813,739,0,0.0
3814,106,0,0.0
3823,1664,1,0.0006009615384615385
3828,3640,5,0.0013736263736263737
3835,1993,5,0.002508780732563974
3843,454,1,0.0022026431718061676
3844,983,2,0.002034587995930824
3845,2130,1,0.00046948356807511736
3850,1563,3,0.0019193857965451055
3859,2981,4,0.0013418316001341832
3860,378,1,0.0026455026455026454
3862,2211,4,0.0018091361374943465
3870,160,0,0.0
3875,2183,0,0.0
3877,552,1,0.0018115942028985507
3882,2736,2,0.0007309941520467836
3889,3306,3,0.0009074410163339383
3894,106,0,0.0
3896,325,0,0.0
3903,736,0,0.0
3904,876,2,0.00228310502283105
3905,674,1,0.001483679525222552
3907,2144,5,0.0023320895522388058
3918,623,1,0.0016051364365971107
3929,388,0,0.0
3938,838,3,0.003579952267303103
3941,697,0,0.0
3947,294,1,0.003401360544217687
3950,1203,1,0.0008312551953449709
3956,1801,2,0.001110494169905608
3957,1078,2,0.0018552875695732839
3964,46192,28,0.0006061655697956356
3966,852,2,0.002347417840375587
3981,701,3,0.0042796005706134095
3985,747,1,0.0013386880856760374
3994,52867,47,0.0008890233983392286
3998,95,0,0.0
4003,304,1,0.003289473684210526
4010,292,0,0.0
4015,1684,3,0.0017814726840855108
4019,47407,29,0.0006117240070031852
4022,238,0,0.0
4023,354,0,0.0
4024,4,3,0.75
4033,965,2,0.002072538860103627
4035,5,1,0.2
4052,51423,37,0.000719522392703654
4062,68,0,0.0
4065,682,2,0.002932551319648094
4068,1,0,0.0
4075,1451,1,0.0006891798759476223
4080,7,1,0.14285714285714285
4093,255,0,0.0
4094,519,2,0.0038535645472061657
4095,6,0,0.0
4100,677,1,0.0014771048744460858
4102,1638,0,0.0
4107,852,2,0.002347417840375587
4118,320,1,0.003125
4121,711,0,0.0
4123,1262,1,0.000792393026941363
4126,2531,2,0.0007902015013828526
4127,7321,12,0.0016391203387515366
4130,398,1,0.002512562814070352
4136,1312,3,0.0022865853658536584
4138,160,0,0.0
4145,298,0,0.0
4146,611,0,0.0
4147,7378,10,0.0013553808620222283
4150,266,1,0.0037593984962406013
4152,1132,1,0.0008833922261484099
4157,29,0,0.0
4162,868,2,0.002304147465437788
4168,319,2,0.006269592476489028
4172,624,1,0.0016025641025641025
4173,556,2,0.0035971223021582736
4174,789,2,0.0025348542458808617
4177,1385,5,0.0036101083032490976
4179,374,1,0.00267379679144385
4180,1364,2,0.001466275659824047
4192,1384,7,0.0050578034682080926
4193,281,1,0.0035587188612099642
4197,2211,4,0.0018091361374943465
4203,802,2,0.0024937655860349127
4205,1531,2,0.0013063357282821686
4214,828,1,0.0012077294685990338
4220,1829,4,0.002186987424822307
4224,69,0,0.0
4226,219,1,0.0045662100456621
4241,1761,3,0.0017035775127768314
4242,265,0,0.0
4248,1101,3,0.0027247956403269754
4251,282,2,0.0070921985815602835
4252,182,0,0.0
4253,1471,1,0.0006798096532970768
4259,498,2,0.004016064257028112
4264,1379,2,0.0014503263234227702
4269,1249,2,0.0016012810248198558
4270,498,1,0.002008032128514056
4271,846,1,0.001182033096926714
4274,1341,1,0.0007457121551081282
4275,44,0,0.0
4277,528,1,0.001893939393939394
4280,1365,1,0.0007326007326007326
4287,493,0,0.0
4293,324,1,0.0030864197530864196
4295,12452,19,0.0015258592997108899
4296,942,2,0.0021231422505307855
4299,1027,1,0.0009737098344693282
4300,34,0,0.0
4302,155,1,0.0064516129032258064
4303,1774,1,0.0005636978579481398
4305,1205,2,0.0016597510373443983
4308,2140,0,0.0
4309,184,1,0.005434782608695652
4312,1258,0,0.0
4315,1055,1,0.0009478672985781991
4322,1675,0,0.0
4324,15818,12,0.0007586294095334429
4328,1348,3,0.002225519287833828
4330,2645,1,0.0003780718336483932
4332,1068,1,0.0009363295880149813
4333,406,0,0.0
4334,1179,0,0.0
4335,226,0,0.0
4338,924,1,0.0010822510822510823
4339,359,1,0.002785515320334262
4345,2576,2,0.0007763975155279503
4353,8093,8,0.0009885085876683553
4356,757,1,0.001321003963011889
4360,1801,1,0.000555247084952804
4361,1906,0,0.0
4364,1705,4,0.002346041055718475
4365,602,1,0.0016611295681063123
4367,1719,3,0.0017452006980802793
4374,456,1,0.0021929824561403508
4375,2656,4,0.0015060240963855422
4378,229,1,0.004366812227074236
4381,1720,1,0.0005813953488372093
4382,6771,5,0.000738443361394181
4384,750,1,0.0013333333333333333
4386,117,0,0.0
4389,1932,0,0.0
4393,2020,4,0.0019801980198019802
4395,442,1,0.0022624434389140274
4396,231,2,0.008658008658008658
4397,383,2,0.005221932114882507
4398,1124,1,0.0008896797153024911
4399,216,1,0.004629629629629629
4400,798,0,0.0
4402,709,1,0.0014104372355430183
4403,511,1,0.0019569471624266144
4405,17367,9,0.0005182242183451373
4407,2579,1,0.00038774718883288094
4412,93,1,0.010752688172043012
4413,1100,1,0.0009090909090909091
4414,6877,10,0.0014541224371092047
4419,32,0,0.0
4420,1754,6,0.0034207525655644243
4427,1848,1,0.0005411255411255411
4429,1300,1,0.0007692307692307692
4432,489,1,0.002044989775051125
4433,117,1,0.008547008547008548
4435,855,0,0.0
4436,3180,5,0.0015723270440251573
4437,2128,2,0.0009398496240601503
4439,2495,3,0.0012024048096192384
4442,10860,6,0.0005524861878453039
4444,3094,3,0.0009696186166774402
4446,292,0,0.0
4448,534,3,0.0056179775280898875
4451,6647,9,0.001353994283135249
4461,1618,1,0.0006180469715698393
4463,230,0,0.0
4464,1550,1,0.0006451612903225806
4465,3951,0,0.0
4466,1861,2,0.0010746910263299302
4468,1481,2,0.0013504388926401081
4470,1074,1,0.000931098696461825
4475,1735,0,0.0
4476,2788,1,0.0003586800573888092
4484,821,1,0.001218026796589525
4486,6860,9,0.0013119533527696794
4489,1656,0,0.0
4490,136,0,0.0
4491,99,0,0.0
4496,1369,2,0.0014609203798392988
4497,511,0,0.0
4501,590,1,0.001694915254237288
4502,2565,0,0.0
4503,2374,3,0.0012636899747262005
4511,2554,1,0.00039154267815191856
4514,374,0,0.0
4516,1166,0,0.0
4518,103,0,0.0
4521,2665,4,0.00150093808630394
4526,722,1,0.0013850415512465374
4529,646,0,0.0
4535,1246,0,0.0
4536,7592,11,0.0014488935721812435
4537,755,1,0.0013245033112582781
4539,698,2,0.0028653295128939827
4540,195,0,0.0
4542,2602,3,0.0011529592621060721
4543,1783,3,0.0016825574873808188
4544,348,0,0.0
4548,705,1,0.0014184397163120568
4549,42,0,0.0
4553,7476,13,0.0017388978063135367
4554,598,0,0.0
4559,1102,0,0.0
4560,851,2,0.0023501762632197414
4562,91,0,0.0
4563,910,0,0.0
4565,2847,2,0.0007024938531787847
4567,2114,4,0.001892147587511826
4570,3069,6,0.0019550342130987292
4571,1246,5,0.0040128410914927765
4573,7122,10,0.0014040999719180005
4577,668,3,0.004491017964071856
4592,326,1,0.003067484662576687
4600,984,1,0.0010162601626016261
4601,322,2,0.006211180124223602
4602,2799,1,0.0003572704537334762
4604,2086,2,0.0009587727708533077
4608,970,1,0.0010309278350515464
4609,158,2,0.012658227848101266
4611,587,1,0.0017035775127768314
4613,300,1,0.0033333333333333335
4617,958,2,0.0020876826722338203
4623,681,1,0.0014684287812041115
4626,1132,3,0.00265017667844523
4628,1160,1,0.0008620689655172414
4629,2806,2,0.0007127583749109052
4630,2563,2,0.0007803355442840422
4633,4480,3,0.0006696428571428571
4643,899,0,0.0
4645,1341,0,0.0
4646,4801,5,0.0010414496979795876
4649,1170,0,0.0
4652,2693,0,0.0
4653,1837,7,0.003810560696788242
4664,715,2,0.002797202797202797
4666,351,1,0.002849002849002849
4667,315,1,0.0031746031746031746
4668,142,0,0.0
4670,4709,6,0.0012741558717349756
4676,2494,1,0.00040096230954290296
4678,1353,0,0.0
4679,132,0,0.0
4680,1847,2,0.0010828370330265296
4682,443,1,0.002257336343115124
4683,1461,1,0.0006844626967830253
4689,583,0,0.0
4690,1925,1,0.0005194805194805195
4691,538,0,0.0
4693,4534,4,0.000882223202470225
4698,4,0,0.0
4700,2727,5,0.0018335166850018336
4701,5194,5,0.0009626492106276473
4704,363,1,0.0027548209366391185
4707,3,3,1.0
4708,168,0,0.0
4709,379,2,0.005277044854881266
4710,334,0,0.0
4715,61,1,0.01639344262295082
4720,4551,6,0.0013183915622940012
4722,1634,1,0.0006119951040391676
4724,2943,1,0.0003397893306150187
4727,4385,7,0.0015963511972633979
4729,635,3,0.004724409448818898
4737,1801,1,0.000555247084952804
4738,1356,3,0.0022123893805309734
4740,439,1,0.002277904328018223
4741,820,2,0.0024390243902439024
4744,2345,2,0.0008528784648187633
4745,442,1,0.0022624434389140274
4753,57,0,0.0
4754,2782,3,0.0010783608914450035
4756,2,1,0.5
4757,553,0,0.0
4759,4728,10,0.0021150592216582064
4763,857,1,0.0011668611435239206
4764,908,1,0.0011013215859030838
4769,933,1,0.0010718113612004287
4775,124,0,0.0
4777,703,1,0.001422475106685633
4779,2400,2,0.0008333333333333334
4780,84,0,0.0
4784,4586,7,0.0015263846489315307
4787,449,1,0.0022271714922048997
4789,956,3,0.0031380753138075313
4799,197,1,0.005076142131979695
4800,269,1,0.0037174721189591076
4803,475,0,0.0
4806,2389,2,0.0008371703641691084
4808,17,1,0.058823529411764705
4812,1608,6,0.0037313432835820895
4820,645,1,0.0015503875968992248
4825,1713,3,0.0017513134851138354
4828,362,1,0.0027624309392265192
4830,1010,0,0.0
4831,1583,0,0.0
4833,1278,4,0.003129890453834116
4837,65,0,0.0
4841,3060,2,0.00065359477124183
4843,131,0,0.0
4846,399,1,0.002506265664160401
4855,418,0,0.0
4856,444,0,0.0
4857,25,0,0.0
4862,1103,0,0.0
4863,1606,1,0.0006226650062266501
4864,117,1,0.008547008547008548
4865,209,0,0.0
4868,1098,1,0.0009107468123861566
4869,1292,2,0.0015479876160990713
4875,3022,2,0.0006618133686300463
4876,1717,1,0.0005824111822947001
4883,2133,1,0.00046882325363338024
4884,10,1,0.1
4885,93,0,0.0
4886,5834,4,0.0006856359273225917
4889,4790,8,0.0016701461377870565
4901,20,0,0.0
4903,2035,3,0.0014742014742014742
4906,1060,1,0.0009433962264150943
4919,6030,10,0.001658374792703151
4930,1312,4,0.003048780487804878
4933,60,0,0.0
4936,1105,0,0.0
4938,302,0,0.0
4942,1436,1,0.0006963788300835655
4946,4505,1,0.00022197558268590456
4948,6793,12,0.0017665243633151774
4951,4006,9,0.0022466300549176237
4955,45,1,0.022222222222222223
4957,1406,1,0.0007112375533428165
4958,15,0,0.0
4960,109,0,0.0
4963,1481,3,0.002025658338960162
4964,1850,5,0.002702702702702703
4966,263,1,0.0038022813688212928
4970,114,1,0.008771929824561403
4975,450,1,0.0022222222222222222
4977,6382,10,0.0015669069257286117
4982,4,1,0.25
4983,4834,5,0.001034340091021928
4988,1530,2,0.00130718954248366
4989,19414,18,0.0009271659627073246
4990,511,1,0.0019569471624266144
4996,32,0,0.0
5003,300,1,0.0033333333333333335
5008,338,2,0.005917159763313609
5011,6469,6,0.0009275003864584944
5016,232,0,0.0
5018,1977,2,0.0010116337885685382
5019,292,1,0.003424657534246575
5022,1406,2,0.001422475106685633
5023,289,0,0.0
5024,1472,1,0.0006793478260869565
5025,1436,1,0.0006963788300835655
5026,11,1,0.09090909090909091
5032,5616,4,0.0007122507122507123
5036,3588,4,0.0011148272017837235
5038,6561,9,0.0013717421124828531
5042,45,0,0.0
5044,4139,15,0.00362406378352259
5052,1598,2,0.0012515644555694619
5060,1236,2,0.0016181229773462784
5061,1554,2,0.001287001287001287
5064,549,2,0.0036429872495446266
5065,1486,2,0.0013458950201884253
5072,3973,12,0.003020387616410773
5074,6729,7,0.0010402734433050973
5077,4668,7,0.0014995715509854327
5084,18,0,0.0
5086,1280,0,0.0
5088,1241,2,0.0016116035455278
5091,76,0,0.0
5098,6013,8,0.0013304506901712955
5101,272,1,0.003676470588235294
5115,1471,4,0.002719238613188307
5118,1600,1,0.000625
5121,2074,3,0.0014464802314368371
5125,1408,0,0.0
5126,121,0,0.0
5128,4903,5,0.0010197838058331635
5132,823,0,0.0
5135,4494,17,0.0037828215398308857
5140,40,0,0.0
5144,29,0,0.0
5146,1465,2,0.0013651877133105802
5147,24668,45,0.0018242257175287823
5151,425,0,0.0
5153,1678,0,0.0
5154,871,3,0.003444316877152698
5168,4887,15,0.003069367710251688
5171,174,0,0.0
5177,1569,5,0.0031867431485022306
5178,26455,53,0.0020034020034020036
5180,1193,3,0.002514668901927913
5182,151,0,0.0
5184,121,1,0.008264462809917356
5185,1544,4,0.0025906735751295338
5200,4685,16,0.003415154749199573
5201,795,1,0.0012578616352201257
5207,39,0,0.0
5208,328,1,0.003048780487804878
5211,598,1,0.0016722408026755853
5214,129,1,0.007751937984496124
5220,1008,1,0.000992063492063492
5222,4570,13,0.0028446389496717722
5223,1359,5,0.003679175864606328
5224,451,1,0.0022172949002217295
5231,635,2,0.0031496062992125984
5248,721,3,0.004160887656033287
5250,4576,9,0.001966783216783217
5252,453,1,0.002207505518763797
5257,1047,3,0.0028653295128939827
5259,164,1,0.006097560975609756
5262,901,1,0.0011098779134295228
5268,515,1,0.001941747572815534
5270,2674,4,0.0014958863126402393
5271,396,0,0.0
5275,1066,0,0.0
5280,21,0,0.0
5281,4489,13,0.0028959679215860993
5282,1104,2,0.0018115942028985507
5286,1188,1,0.0008417508417508417
5293,1,0,0.0
5296,2228,4,0.0017953321364452424
5299,6344,12,0.0018915510718789407
5300,861,0,0.0
5302,235,1,0.00425531914893617
5305,702,1,0.0014245014245014246
5306,4482,17,0.0037929495760821064
5308,1144,2,0.0017482517482517483
5313,1199,1,0.0008340283569641367
5314,529956,1111,0.0020964004558869037
5318,849,2,0.002355712603062426
5322,2253,1,0.0004438526409232135
5323,4396,11,0.002502274795268426
5325,1817,4,0.002201430930104568
5328,6451,9,0.0013951325375910712
5329,137,0,0.0
5333,4506,14,0.0031069684864624943
5336,1435,1,0.0006968641114982578
5338,2569,2,0.0007785130400934215
5341,1912,1,0.0005230125523012552
5347,1271,3,0.0023603461841070024
5348,561434,1171,0.0020857304687639153
5359,4603,4,0.0008689984792526613
5362,999,2,0.002002002002002002
5368,179,1,0.00558659217877095
5369,1130,3,0.002654867256637168
5371,1898,3,0.0015806111696522655
5374,632,1,0.0015822784810126582
5380,203,1,0.0049261083743842365
5381,1985,2,0.0010075566750629723
5384,2600,2,0.0007692307692307692
5387,1392,3,0.0021551724137931034
5390,584,0,0.0
5393,1771,1,0.000564652738565782
5402,2821,3,0.0010634526763559022
5404,1518,4,0.002635046113306983
5406,1043,3,0.0028763183125599234
5413,1192,1,0.0008389261744966443
5417,3007,4,0.0013302294645826404
5418,1734,1,0.0005767012687427913
5419,1907,2,0.001048767697954903
5423,766,1,0.0013054830287206266
5425,2040,2,0.000980392156862745
5429,1084,1,0.0009225092250922509
5433,8370,6,0.0007168458781362007
5440,961,3,0.003121748178980229
5442,2936,2,0.0006811989100817438
5444,694,2,0.002881844380403458
5448,1889,3,0.0015881418740074113
5449,8545,15,0.0017554125219426564
5450,1642,2,0.001218026796589525
5452,457,0,0.0
5455,416,0,0.0
5462,2613,5,0.0019135093761959434
5464,1192,0,0.0
5467,388,0,0.0
5468,1927,2,0.0010378827192527244
5473,278,2,0.007194244604316547
5474,96,0,0.0
5483,2248,6,0.0026690391459074734
5492,1042,3,0.0028790786948176585
5493,1796,0,0.0
5497,555,1,0.0018018018018018018
5498,95,1,0.010526315789473684
5499,159,1,0.006289308176100629
5503,1826,5,0.002738225629791895
5509,769,1,0.0013003901170351106
5512,3617,4,0.001105888858169754
5514,792,1,0.0012626262626262627
5516,617,2,0.0032414910858995136
5518,852,1,0.0011737089201877935
5520,161,1,0.006211180124223602
5524,855,2,0.0023391812865497076
5526,662,1,0.0015105740181268882
5534,596,1,0.0016778523489932886
5536,1274,1,0.0007849293563579278
